scan_date,analysis_date,ticker,action,confidence,trend_score,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-21,2026-04-20,4162,WATCH,58,32,True,False,58.21,58.5,61.43,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4915,WATCH,57,32,True,False,73.73,74.1,77.8,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:58
2026-04-21,2026-04-20,2838,WATCH,52,32,True,False,20.75,20.85,22.1,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4114,CAUTION,49,32,True,False,31.49,31.65,33.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2867,WATCH,47,32,True,False,7.84,7.88,8.27,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3592,LONG,73,31,True,False,235.81,237.0,248.85,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:64
2026-04-21,2026-04-20,3034,WATCH,69,31,True,False,412.93,415.0,435.75,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:61
2026-04-21,2026-04-20,8478,LONG,69,31,True,False,171.64,172.5,181.12,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1210,LONG,67,31,True,False,54.73,55.0,57.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8415,LONG,66,31,True,False,33.53,33.7,35.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1227,WATCH,60,31,True,False,30.0,30.15,32.29,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6732,WATCH,58,31,True,False,154.72,155.5,165.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,7402,WATCH,53,31,True,False,132.83,133.5,140.18,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2597,WATCH,51,31,True,False,157.21,158.0,165.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6409,WATCH,51,31,True,False,769.13,773.0,841.05,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2010,WATCH,47,31,True,False,24.68,24.8,26.72,,,,NO_BROKER_DATA|scoring_version:v2|COILING
2026-04-21,2026-04-20,5299,CAUTION,45,31,True,False,83.08,83.5,88.73,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5371,CAUTION,45,31,True,False,78.61,79.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9939,LONG,77,30,True,False,77.61,78.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9941,LONG,77,30,True,False,77.61,78.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9942,LONG,77,30,True,False,77.61,78.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2108,LONG,76,30,True,False,25.62,25.75,28.04,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9940,LONG,72,30,True,False,77.61,78.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8081,LONG,70,30,True,False,236.81,238.0,249.9,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:68
2026-04-21,2026-04-20,4164,LONG,68,30,True,False,32.29,32.45,34.07,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6438,LONG,68,30,True,False,184.07,185.0,194.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9938,LONG,65,30,True,False,77.61,78.0,82.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8011,WATCH,63,30,True,False,21.39,21.5,22.57,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4771,WATCH,62,30,True,False,192.03,193.0,205.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2880,WATCH,52,30,True,False,35.72,35.9,37.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6811,CAUTION,49,30,True,False,193.53,194.5,204.23,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3322,WATCH,51,29,True,False,14.53,14.6,15.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4953,CAUTION,39,29,True,False,121.39,122.0,129.68,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2548,LONG,69,28,True,False,127.36,128.0,134.4,,,,NO_BROKER_DATA|scoring_version:v2|COILING
2026-04-21,2026-04-20,2101,LONG,68,28,True,False,35.27,35.45,37.22,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1409,WATCH,54,28,True,False,16.52,16.6,18.06,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3356,WATCH,53,28,True,False,51.44,51.7,55.23,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6227,WATCH,50,28,True,False,93.63,94.1,98.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4551,WATCH,45,28,True,False,139.3,140.0,147.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2850,CAUTION,44,28,True,False,123.38,124.0,130.72,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8349,CAUTION,43,28,True,False,44.03,44.25,46.46,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5410,CAUTION,37,28,True,False,31.84,32.0,33.76,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6592,LONG,81,27,True,False,63.78,64.1,67.94,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2727,LONG,80,27,True,False,224.87,226.0,244.65,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6024,LONG,76,27,True,False,55.82,56.1,58.91,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3687,LONG,67,27,True,False,68.66,69.0,76.02,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2207,WATCH,62,27,True,False,504.46,507.0,532.35,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1714,WATCH,61,27,True,False,9.69,9.74,10.71,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2374,WATCH,60,27,True,False,71.94,72.3,75.92,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3059,WATCH,60,27,True,False,37.01,37.2,39.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5880,WATCH,60,27,True,False,23.53,23.649999618530273,24.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2332,WATCH,59,27,True,False,15.12,15.2,16.12,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6189,WATCH,59,27,True,False,47.06,47.3,49.98,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2328,WATCH,57,27,True,False,45.27,45.5,47.77,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6491,WATCH,54,27,True,False,286.56,288.0,302.4,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2206,WATCH,52,27,True,False,57.21,57.5,61.11,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2753,WATCH,52,27,True,False,180.59,181.5,190.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2547,WATCH,51,27,True,False,10.65,10.7,11.23,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2887,WATCH,51,27,True,False,24.13,24.25,25.57,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4142,WATCH,51,27,True,False,17.96,18.05,19.64,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1440,CAUTION,49,27,True,False,13.23,13.3,14.02,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2812,WATCH,49,27,True,False,20.4,20.5,21.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2851,WATCH,48,27,True,False,29.6,29.75,31.24,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5902,CAUTION,48,27,True,False,23.53,23.649999618530273,24.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5903,CAUTION,48,27,True,False,23.53,23.649999618530273,24.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5904,CAUTION,48,27,True,False,23.53,23.649999618530273,24.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5905,CAUTION,48,27,True,False,23.53,23.649999618530273,24.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2371,CAUTION,47,27,True,False,31.54,31.7,33.29,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4933,CAUTION,45,27,True,False,60.2,60.5,63.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2498,CAUTION,44,27,True,False,40.25,40.45,43.05,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4128,CAUTION,44,27,True,False,16.67,16.75,18.01,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6870,CAUTION,44,27,True,False,188.06,189.0,200.55,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2641,CAUTION,42,27,True,False,17.76,17.85,19.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2439,CAUTION,39,27,True,False,87.56,88.0,94.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2009,CAUTION,38,27,True,False,39.5,39.7,43.73,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3303,CAUTION,36,27,True,False,45.82,46.05,48.35,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6805,WATCH,64,26,True,False,1885.53,1895.0,1989.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8926,WATCH,63,26,True,False,45.97,46.2,48.51,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2201,WATCH,60,26,True,False,27.56,27.7,29.09,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6269,WATCH,59,26,True,False,64.67,65.0,68.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3227,WATCH,58,26,True,False,199.0,200.0,210.0,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:56
2026-04-21,2026-04-20,6651,WATCH,52,26,True,False,94.43,94.9,99.65,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2515,WATCH,51,26,True,False,13.63,13.7,14.54,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6719,WATCH,51,26,True,False,169.15,170.0,178.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6170,WATCH,50,26,True,False,50.65,50.9,55.12,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5213,CAUTION,48,26,True,False,26.42,26.55,28.61,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5392,CAUTION,48,26,True,False,39.4,39.6,41.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1722,CAUTION,46,26,True,False,45.02,45.25,49.4,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2032,LONG,78,25,True,False,16.22,16.3,17.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8163,LONG,65,25,True,False,28.36,28.5,29.93,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4974,WATCH,63,25,True,False,71.54,71.9,75.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2027,WATCH,61,25,True,False,36.77,36.95,38.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6446,WATCH,59,25,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6176,WATCH,58,25,True,False,90.84,91.3,98.39,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4303,WATCH,55,25,True,False,55.12,55.4,59.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3293,WATCH,53,25,True,False,781.08,785.0,824.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4968,CAUTION,52,25,True,False,116.42,117.0,122.85,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:52
2026-04-21,2026-04-20,6425,WATCH,52,25,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6431,WATCH,52,25,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6461,WATCH,52,25,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6464,WATCH,52,25,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3141,WATCH,51,25,True,False,44.28,44.5,46.73,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6203,WATCH,51,25,True,False,65.27,65.6,68.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2637,WATCH,50,25,True,False,72.34,72.7,76.34,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6526,CAUTION,48,25,True,False,502.48,505.0,530.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6284,CAUTION,47,25,True,False,87.26,87.7,93.35,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6469,CAUTION,47,25,True,False,80.4,80.8,84.84,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6206,CAUTION,46,25,True,False,106.47,107.0,113.4,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6138,CAUTION,43,25,True,False,231.34,232.5,244.12,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2606,CAUTION,36,25,True,False,61.69,62.0,68.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2612,CAUTION,33,25,True,False,57.51,57.8,61.64,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3717,LONG,86,24,True,False,22.34,22.45,23.57,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3675,WATCH,50,24,True,False,202.48,203.5,216.3,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1536,WATCH,57,23,True,False,51.04,51.3,53.87,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8109,WATCH,57,23,True,False,107.96,108.5,116.55,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2883,WATCH,47,23,True,False,20.7,20.8,22.42,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2211,LONG,71,22,True,False,100.0,100.5,106.05,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4526,LONG,68,22,True,False,34.92,35.1,36.86,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2520,WATCH,64,22,True,False,31.04,31.2,34.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4912,WATCH,64,22,True,False,89.65,90.1,98.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2480,WATCH,62,22,True,False,139.3,140.0,147.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2731,WATCH,62,22,True,False,159.7,160.5,172.72,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2317,WATCH,61,22,True,False,206.46,207.5,217.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3515,WATCH,61,22,True,False,222.88,224.0,235.2,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2891,WATCH,60,22,True,False,52.83,53.1,59.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2354,WATCH,59,22,True,False,51.34,51.6,54.49,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:51
2026-04-21,2026-04-20,2636,WATCH,59,22,True,False,67.66,68.0,71.4,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1712,WATCH,57,22,True,False,42.54,42.75,44.89,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3019,WATCH,56,22,True,False,129.35,130.0,136.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5263,WATCH,56,22,True,False,94.53,95.0,103.32,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1524,WATCH,55,22,True,False,29.0,29.15,32.34,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1789,WATCH,55,22,True,False,21.34,21.45,23.78,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1522,WATCH,54,22,True,False,32.09,32.25,33.97,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2006,WATCH,54,22,True,False,69.75,70.1,74.03,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2204,WATCH,54,22,True,False,53.93,54.2,57.65,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6005,WATCH,53,22,True,False,28.06,28.2,29.61,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6803,WATCH,51,22,True,False,288.55,290.0,304.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4585,CAUTION,49,22,True,False,310.44,312.0,335.48,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9907,CAUTION,49,22,True,False,17.86,17.95,19.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2359,CAUTION,48,22,True,False,115.92,116.5,122.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3413,CAUTION,48,22,True,False,325.86,327.5,343.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1402,CAUTION,47,22,True,False,26.02,26.15,27.72,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2453,CAUTION,47,22,True,False,54.33,54.6,57.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6026,WATCH,47,22,True,False,14.73,14.8,15.65,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6576,CAUTION,47,22,True,False,75.52,75.9,79.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2903,CAUTION,46,22,True,False,22.69,22.8,23.94,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8249,CAUTION,46,22,True,False,49.7,49.95,52.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9945,CAUTION,46,22,True,False,24.48,24.6,26.2,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1608,CAUTION,45,22,True,False,32.98,33.15,34.81,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2881,WATCH,45,22,True,False,86.76,87.2,93.03,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1609,CAUTION,44,22,True,False,34.13,34.3,36.02,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6122,CAUTION,43,22,True,False,50.05,50.3,52.81,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,9904,CAUTION,42,22,True,False,27.36,27.5,28.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2610,CAUTION,41,22,True,False,18.01,18.1,19.01,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2607,CAUTION,40,22,True,False,49.75,50.0,53.24,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2646,CAUTION,40,22,True,False,20.75,20.85,22.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1231,CAUTION,39,22,True,False,88.65,89.1,93.98,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1784,CAUTION,39,22,True,False,79.1,79.5,88.52,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2539,CAUTION,39,22,True,False,45.72,45.95,48.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2755,CAUTION,39,22,True,False,136.81,137.5,147.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4123,CAUTION,39,22,True,False,39.6,39.8,43.63,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4743,CAUTION,39,22,True,False,52.14,52.4,55.02,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6015,CAUTION,39,22,True,False,13.18,13.25,14.28,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1264,CAUTION,38,22,True,False,275.12,276.5,290.32,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2023,CAUTION,38,22,True,False,13.88,13.95,14.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5522,CAUTION,38,22,True,False,68.75,69.1,74.55,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1808,CAUTION,37,22,True,False,29.7,29.85,31.34,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,8454,CAUTION,36,22,True,False,173.63,174.5,183.22,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4129,CAUTION,35,22,True,False,102.98,103.5,108.68,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3546,CAUTION,34,22,True,False,70.15,70.5,74.03,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,5287,CAUTION,34,22,True,False,159.2,160.0,177.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1229,CAUTION,32,22,True,False,43.53,43.75,45.94,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3484,CAUTION,31,22,True,False,45.22,45.45,47.72,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2542,CAUTION,27,22,True,False,34.08,34.25,35.96,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,3306,WATCH,58,21,True,False,47.61,47.85,50.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,2634,WATCH,50,21,True,False,50.15,50.4,52.92,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,1563,CAUTION,39,21,True,False,41.54,41.75,44.21,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,4166,CAUTION,38,21,True,False,25.22,25.35,28.3,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,7786,CAUTION,36,21,True,False,136.31,137.0,148.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-21,2026-04-20,6270,WATCH,62,20,True,False,26.27,26.4,27.83,,,,NO_BROKER_DATA|scoring_version:v2
