scan_date,analysis_date,ticker,action,confidence,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-11,2026-04-09,1595,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,1336,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,1471,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,1569,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,1582,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2303,CAUTION,24,True,False,154.22,155.0,172.26,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2301,CAUTION,35,True,False,154.22,155.0,172.26,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:13/83
2026-04-11,2026-04-09,2059,CAUTION,30,True,False,154.22,155.0,172.26,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:24/150
2026-04-11,2026-04-09,2302,CAUTION,30,True,False,154.22,155.0,172.26,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:32/160
2026-04-11,2026-04-09,1815,CAUTION,18,True,False,154.22,155.0,172.26,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2308,CAUTION,44,True,False,17.56,17.649999618530273,18.53,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:7/150
2026-04-11,2026-04-09,2313,CAUTION,44,True,False,17.56,17.649999618530273,18.53,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:8/150
2026-04-11,2026-04-09,2305,CAUTION,39,True,False,17.56,17.649999618530273,18.53,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:7/83
2026-04-11,2026-04-09,2316,CAUTION,39,True,False,17.56,17.649999618530273,18.53,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:14/150
2026-04-11,2026-04-09,2324,CAUTION,39,True,False,17.56,17.649999618530273,18.53,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:8/83
2026-04-11,2026-04-09,2329,CAUTION,0,True,False,51.84,52.099998474121094,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2331,CAUTION,0,True,False,51.84,52.099998474121094,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2328,CAUTION,0,True,False,51.84,52.099998474121094,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2337,CAUTION,0,True,False,51.84,52.099998474121094,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2330,CAUTION,0,True,False,51.84,52.099998474121094,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2344,CAUTION,5,True,False,29.2,29.350000381469727,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-11,2026-04-09,2338,CAUTION,5,True,False,29.2,29.350000381469727,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-11,2026-04-09,2351,CAUTION,0,True,False,29.2,29.350000381469727,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2340,CAUTION,5,True,False,29.2,29.350000381469727,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-11,2026-04-09,2342,CAUTION,0,True,False,29.2,29.350000381469727,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2356,CAUTION,0,True,False,565.16,568.0,613.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2352,CAUTION,0,True,False,565.16,568.0,613.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2355,CAUTION,0,True,False,565.16,568.0,613.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2357,CAUTION,0,True,False,565.16,568.0,613.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2353,CAUTION,0,True,False,565.16,568.0,613.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2367,CAUTION,0,True,False,63.68,64.0,69.51,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_PASS:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2362,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2363,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2364,CAUTION,0,True,False,63.68,64.0,69.51,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_PASS:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2365,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2369,WATCH,52,True,False,1089.53,1095.0,1149.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:3/160
2026-04-11,2026-04-09,2375,WATCH,52,True,False,1089.53,1095.0,1149.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:2/150
2026-04-11,2026-04-09,2368,WATCH,52,True,False,1089.53,1095.0,1149.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:3/150
2026-04-11,2026-04-09,2376,CAUTION,45,True,False,1089.53,1095.0,1149.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:3/83
2026-04-11,2026-04-09,2377,CAUTION,45,True,False,1089.53,1095.0,1149.75,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:4/83
2026-04-11,2026-04-09,2380,CAUTION,0,True,False,123.88,124.5,130.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2383,CAUTION,5,True,False,123.88,124.5,130.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-11,2026-04-09,2385,CAUTION,0,True,False,123.88,124.5,130.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2382,CAUTION,5,True,False,123.88,124.5,130.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:51
2026-04-11,2026-04-09,2379,CAUTION,5,True,False,123.88,124.5,130.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2|PERSIST_STABLE:57
2026-04-11,2026-04-09,2387,CAUTION,37,True,False,53.93,54.20000076293945,58.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:10/83
2026-04-11,2026-04-09,2388,CAUTION,37,True,False,53.93,54.20000076293945,58.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:16/160
2026-04-11,2026-04-09,2397,CAUTION,37,True,False,53.93,54.20000076293945,58.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:11/83
2026-04-11,2026-04-09,2392,CAUTION,37,True,False,53.93,54.20000076293945,58.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:18/150
2026-04-11,2026-04-09,2395,CAUTION,27,True,False,53.93,54.20000076293945,58.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2399,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2401,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2408,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2402,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2405,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2415,CAUTION,0,True,False,48.51,48.75,61.74,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2413,CAUTION,0,True,False,48.51,48.75,61.74,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2421,CAUTION,0,True,False,48.51,48.75,61.74,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2417,CAUTION,0,True,False,48.51,48.75,61.74,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2420,CAUTION,0,True,False,48.51,48.75,61.74,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2432,CAUTION,0,True,False,29.05,29.200000762939453,30.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2428,CAUTION,0,True,False,29.05,29.200000762939453,30.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2434,CAUTION,0,True,False,29.05,29.200000762939453,30.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2425,CAUTION,0,True,False,29.05,29.200000762939453,30.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2431,CAUTION,0,True,False,29.05,29.200000762939453,30.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2440,CAUTION,0,True,False,14.43,14.5,15.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2436,CAUTION,0,True,False,14.43,14.5,15.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2449,CAUTION,0,True,False,14.43,14.5,15.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2441,CAUTION,0,True,False,14.43,14.5,15.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2451,CAUTION,0,True,False,14.43,14.5,15.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2462,CAUTION,28,True,False,1567.12,1575.0,1659.0,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:29/150
2026-04-11,2026-04-09,2460,CAUTION,19,True,False,1567.12,1575.0,1659.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2458,CAUTION,23,True,False,1567.12,1575.0,1659.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2457,CAUTION,17,True,False,1567.12,1575.0,1659.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2454,CAUTION,23,True,False,1567.12,1575.0,1659.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-11,2026-04-09,2465,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2476,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2478,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2467,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2472,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2481,ERROR,-1,,True,0.0,0.0,0.0,,,,
2026-04-11,2026-04-09,2493,CAUTION,0,True,False,30.25,30.399999618530273,32.44,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2484,CAUTION,0,True,False,30.25,30.399999618530273,32.44,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2492,CAUTION,0,True,False,30.25,30.399999618530273,32.44,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2483,CAUTION,0,True,False,30.25,30.399999618530273,32.44,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-09,2495,CAUTION,42,True,False,35.97,36.150001525878906,41.48,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:5/83
2026-04-11,2026-04-09,3006,CAUTION,33,True,False,35.97,36.150001525878906,41.48,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:22/160
2026-04-11,2026-04-09,3003,CAUTION,42,True,False,35.97,36.150001525878906,41.48,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:10/150
2026-04-11,2026-04-09,3002,CAUTION,42,True,False,35.97,36.150001525878906,41.48,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:6/83
2026-04-11,2026-04-09,3005,CAUTION,37,True,False,35.97,36.150001525878906,41.48,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:12/83
2026-04-11,2026-04-09,3016,CAUTION,38,True,False,12.54,12.600000381469727,13.28,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:14/160
2026-04-11,2026-04-09,3011,CAUTION,38,True,False,12.54,12.600000381469727,13.28,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:15/150
2026-04-11,2026-04-09,3015,CAUTION,43,True,False,12.54,12.600000381469727,13.28,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:9/150
2026-04-11,2026-04-09,3014,CAUTION,43,True,False,12.54,12.600000381469727,13.28,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:11/160
2026-04-11,2026-04-09,3013,CAUTION,39,True,False,12.54,12.600000381469727,13.28,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:9/83
