scan_date,analysis_date,ticker,action,confidence,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-11,2026-04-02,1336,CAUTION,0,True,False,13.98,14.05,14.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,1595,CAUTION,0,True,False,40.89,41.1,45.78,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,1569,CAUTION,0,True,False,49.05,49.3,51.77,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_PASS:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,1815,CAUTION,0,True,False,96.12,96.6,113.4,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,1582,CAUTION,26,True,False,104.47,105.0,110.25,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:20/143
2026-04-11,2026-04-02,2059,CAUTION,0,True,False,3328.28,3345.0,3753.75,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,2301,CAUTION,0,True,False,144.28,145.0,175.35,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,2302,CAUTION,0,True,False,17.31,17.4,19.84,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,2303,CAUTION,0,True,False,53.33,53.6,62.69,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_FAIL:VWAP|GATE_PASS:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,2305,CAUTION,0,True,False,16.12,16.2,18.17,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_FAIL:VWAP|GATE_PASS:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,2308,CAUTION,0,True,False,1422.85,1430.0,1501.5,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-11,2026-04-02,1471,CAUTION,0,True,False,12.19,12.25,14.49,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
