scan_date,analysis_date,ticker,action,confidence,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-08,2026-04-08,1471,CAUTION,0,True,False,12.09,12.149999618530273,14.49,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,1569,CAUTION,15,True,False,52.04,52.3,51.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,1595,CAUTION,0,True,False,41.89,42.1,45.78,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,1336,CAUTION,0,True,False,13.88,13.95,14.86,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:0|GATE_FAIL:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,1582,CAUTION,0,True,False,104.47,105.0,107.1,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,1785,CAUTION,0,True,False,95.02,95.5,83.79,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,1815,CAUTION,24,True,False,111.44,112.0,109.73,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,2303,CAUTION,12,True,False,60.0,60.29999923706055,61.21,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,2308,CAUTION,46,True,False,1656.67,1665.0,1449.0,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:11/194
2026-04-08,2026-04-08,2312,CAUTION,0,True,False,22.34,22.450000762939453,25.25,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2313,CAUTION,18,True,False,272.63,274.0,257.78,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,2316,CAUTION,39,True,False,97.61,98.0999984741211,118.65,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:21/194
2026-04-08,2026-04-08,2317,CAUTION,0,True,False,200.49,201.5,222.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2323,CAUTION,0,True,False,11.14,11.199999809265137,12.55,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2324,CAUTION,0,True,False,27.76,27.899999618530273,29.66,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2328,CAUTION,0,True,False,45.47,45.70000076293945,49.72,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2329,CAUTION,0,True,False,53.53,53.79999923706055,65.2,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2330,CAUTION,48,True,False,1940.25,1950.0,2047.5,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:9/182
2026-04-08,2026-04-08,2331,CAUTION,0,True,False,21.79,21.899999618530273,25.31,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2337,CAUTION,26,True,False,149.25,150.0,95.23,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,2338,CAUTION,0,True,False,44.92,45.150001525878906,56.18,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2340,WATCH,51,True,False,28.95,29.100000381469727,30.03,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:6/182
2026-04-08,2026-04-08,2342,CAUTION,0,True,False,29.65,29.799999237060547,35.6,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2344,CAUTION,0,True,False,95.12,95.5999984741211,114.9,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2349,CAUTION,0,True,False,13.18,13.25,14.96,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2351,CAUTION,43,True,False,117.41,118.0,123.9,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:16/182
2026-04-08,2026-04-08,2352,CAUTION,0,True,False,23.68,23.799999237060547,24.99,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2353,CAUTION,0,True,False,27.31,27.450000762939453,30.34,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2354,CAUTION,16,True,False,50.65,50.900001525878906,53.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-08,2026-04-08,2355,CAUTION,0,True,False,51.74,52.0,53.03,,,,NO_BROKER_DATA|GATE_AVAILABLE:4|GATE_MET:1|GATE_PASS:VWAP|GATE_FAIL:VOL|GATE_FAIL:HIGH20|GATE_FAIL:RS|NO_SETUP|scoring_version:v2
2026-04-08,2026-04-08,2356,CAUTION,29,True,False,42.44,42.650001525878906,45.15,,,,NO_BROKER_DATA|scoring_version:v2|SECTOR_RANK:16/101
