scan_date,analysis_date,ticker,action,confidence,trend_score,free_tier,halt,entry_bid,stop_loss,target,momentum,chip_analysis,risk_factors,data_quality_flags
2026-04-17,2026-04-16,3023,WATCH,54,24,True,False,278.1,279.5,293.48,,,,NO_BROKER_DATA|scoring_version:v2|COILING
2026-04-17,2026-04-16,6561,WATCH,50,24,True,False,371.63,373.5,392.18,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6667,WATCH,50,24,True,False,281.09,282.5,296.62,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4960,WATCH,45,22,True,False,30.7,30.85,32.39,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:69
2026-04-17,2026-04-16,2352,LONG,68,21,True,False,25.12,25.25,26.51,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:51
2026-04-17,2026-04-16,3673,LONG,66,21,True,False,68.06,68.4,71.82,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:66
2026-04-17,2026-04-16,6224,LONG,63,21,True,False,58.9,59.2,62.16,,,,"NO_BROKER_DATA|scoring_version:v2|PERSIST_RISING:64,72,77"
2026-04-17,2026-04-16,3704,LONG,61,21,True,False,36.81,37.0,38.85,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:57
2026-04-17,2026-04-16,6278,WATCH,60,21,True,False,142.28,143.0,150.15,,,,"NO_BROKER_DATA|scoring_version:v2|PERSIST_RISING:61,75,77"
2026-04-17,2026-04-16,4956,WATCH,59,21,True,False,45.02,45.25,47.51,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:57
2026-04-17,2026-04-16,6206,LONG,59,21,True,False,105.97,106.5,111.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6139,LONG,58,21,True,False,665.65,669.0,702.45,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3213,LONG,57,21,True,False,105.97,106.5,111.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5234,LONG,57,21,True,False,427.35,429.5,450.98,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6284,LONG,57,21,True,False,87.66,88.1,92.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3014,LONG,55,21,True,False,121.89,122.5,128.62,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4989,WATCH,54,21,True,False,104.47,105.0,110.25,,,,"NO_BROKER_DATA|scoring_version:v2|PERSIST_RISING:45,55,65"
2026-04-17,2026-04-16,6146,WATCH,53,21,True,False,214.92,216.0,226.8,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:50
2026-04-17,2026-04-16,6259,WATCH,50,21,True,False,24.13,24.25,25.46,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,7556,WATCH,40,21,True,False,268.65,270.0,283.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3227,LONG,56,20,True,False,197.01,198.0,207.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5244,LONG,64,19,True,False,41.79,42.0,44.1,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:50
2026-04-17,2026-04-16,8104,LONG,62,19,True,False,37.81,38.0,39.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8105,LONG,62,19,True,False,37.81,38.0,39.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5258,LONG,60,19,True,False,50.35,50.6,53.13,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6909,LONG,60,19,True,False,58.7,59.0,61.95,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2360,WATCH,58,19,True,False,2039.75,2050.0,2152.5,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:56
2026-04-17,2026-04-16,2409,WATCH,58,19,True,False,20.6,20.7,21.73,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:62
2026-04-17,2026-04-16,3008,LONG,57,19,True,False,2805.9,2820.0,2961.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3028,LONG,57,19,True,False,62.88,63.2,66.36,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3617,WATCH,57,19,True,False,188.55,189.5,198.97,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:58
2026-04-17,2026-04-16,8249,LONG,57,19,True,False,135.32,136.0,142.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2460,WATCH,56,19,True,False,37.11,37.3,39.16,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:69
2026-04-17,2026-04-16,2495,WATCH,56,19,True,False,43.38,43.6,45.78,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:64
2026-04-17,2026-04-16,2376,LONG,55,19,True,False,279.59,281.0,295.05,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2388,WATCH,55,19,True,False,61.09,61.4,64.47,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:83
2026-04-17,2026-04-16,2493,WATCH,55,19,True,False,146.26,147.0,160.12,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:64
2026-04-17,2026-04-16,6168,WATCH,54,19,True,False,28.06,28.2,29.61,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3444,WATCH,53,19,True,False,79.6,80.0,84.0,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:50
2026-04-17,2026-04-16,6120,WATCH,53,19,True,False,14.97,15.05,15.8,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:53
2026-04-17,2026-04-16,6191,WATCH,53,19,True,False,104.47,105.0,110.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8103,WATCH,53,19,True,False,37.81,38.0,39.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2419,WATCH,51,19,True,False,37.56,37.75,39.64,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2428,WATCH,51,19,True,False,182.09,183.0,194.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2368,WATCH,50,19,True,False,1159.17,1165.0,1223.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2481,WATCH,50,19,True,False,106.96,107.5,112.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3532,WATCH,50,19,True,False,193.03,194.0,203.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8102,WATCH,50,19,True,False,37.81,38.0,39.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8109,WATCH,50,19,True,False,37.81,38.0,39.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8240,WATCH,50,19,True,False,135.32,136.0,142.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8277,WATCH,50,19,True,False,135.32,136.0,142.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3653,WATCH,49,19,True,False,4358.1,4380.0,4599.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3312,WATCH,47,19,True,False,41.64,41.85,43.94,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3665,WATCH,47,19,True,False,2383.03,2395.0,2514.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3680,WATCH,47,19,True,False,432.82,435.0,456.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3702,WATCH,47,19,True,False,97.71,98.2,103.11,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3711,WATCH,47,19,True,False,448.25,450.5,473.03,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:60
2026-04-17,2026-04-16,2375,WATCH,46,19,True,False,87.06,87.5,91.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3645,WATCH,46,19,True,False,100.0,100.5,105.53,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:51
2026-04-17,2026-04-16,6234,WATCH,46,19,True,False,33.63,33.8,36.07,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3017,WATCH,45,19,True,False,2427.8,2440.0,2562.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3363,CAUTION,45,19,True,False,825.85,830.0,871.5,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:54
2026-04-17,2026-04-16,3437,WATCH,45,19,True,False,24.63,24.75,26.46,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6166,CAUTION,44,19,True,False,70.15,70.5,75.29,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6175,CAUTION,43,19,True,False,63.18,63.5,66.67,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:61
2026-04-17,2026-04-16,7703,CAUTION,43,19,True,False,236.31,237.5,249.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3042,CAUTION,42,19,True,False,139.3,140.0,147.0,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:53
2026-04-17,2026-04-16,5474,CAUTION,42,19,True,False,144.28,145.0,153.3,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8021,CAUTION,42,19,True,False,353.23,355.0,372.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6823,WATCH,41,19,True,False,69.75,70.1,73.61,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8271,WATCH,41,19,True,False,135.32,136.0,142.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8261,WATCH,41,19,True,False,135.32,136.0,142.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2402,WATCH,40,19,True,False,70.35,70.7,76.02,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2472,WATCH,40,19,True,False,178.1,179.0,190.58,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5439,CAUTION,40,19,True,False,390.54,392.5,412.12,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:60
2026-04-17,2026-04-16,6451,WATCH,40,19,True,False,491.53,494.0,518.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2466,CAUTION,39,19,True,False,64.67,65.0,68.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3071,CAUTION,39,19,True,False,29.85,30.0,31.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2345,CAUTION,38,19,True,False,2024.83,2035.0,2136.75,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:51
2026-04-17,2026-04-16,2383,CAUTION,38,19,True,False,3815.82,3835.0,4026.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3555,CAUTION,38,19,True,False,235.32,236.5,248.33,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6271,CAUTION,38,19,True,False,184.07,185.0,194.25,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:57
2026-04-17,2026-04-16,6789,CAUTION,38,19,True,False,411.93,414.0,434.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8383,CAUTION,38,19,True,False,56.52,56.8,59.64,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,1785,CAUTION,37,19,True,False,141.29,142.0,149.1,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6274,CAUTION,37,19,True,False,955.2,960.0,1008.0,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:50
2026-04-17,2026-04-16,6432,CAUTION,37,19,True,False,39.3,39.5,42.21,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6584,CAUTION,37,19,True,False,672.62,676.0,709.8,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,7711,CAUTION,37,19,True,False,303.48,305.0,320.25,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:63
2026-04-17,2026-04-16,3209,CAUTION,36,19,True,False,46.77,47.0,49.35,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6664,CAUTION,36,19,True,False,431.83,434.0,455.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3152,CAUTION,35,19,True,False,167.66,168.5,176.93,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:52
2026-04-17,2026-04-16,3591,CAUTION,35,19,True,False,23.58,23.7,24.89,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6834,CAUTION,35,19,True,False,36.81,37.0,40.06,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,7704,CAUTION,35,19,True,False,60.7,61.0,64.47,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:63
2026-04-17,2026-04-16,2476,CAUTION,34,19,True,False,106.96,107.5,112.88,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6679,CAUTION,34,19,True,False,264.67,266.0,279.3,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3026,CAUTION,33,19,True,False,239.3,240.5,252.53,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3362,CAUTION,33,19,True,False,112.93,113.5,119.18,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3466,CAUTION,33,19,True,False,40.65,40.85,42.89,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3527,CAUTION,33,19,True,False,56.81,57.1,59.96,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5475,CAUTION,33,19,True,False,333.32,335.0,351.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3380,CAUTION,32,19,True,False,40.8,41.0,43.1,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4971,CAUTION,32,19,True,False,694.51,698.0,732.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5274,CAUTION,32,19,True,False,14407.6,14480.0,15204.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6205,CAUTION,32,19,True,False,67.86,68.2,71.92,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6494,CAUTION,32,19,True,False,53.13,53.4,56.07,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6588,CAUTION,32,19,True,False,151.24,152.0,159.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3289,CAUTION,31,19,True,False,181.09,182.0,191.1,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3483,CAUTION,30,19,True,False,88.36,88.8,96.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3490,CAUTION,30,19,True,False,28.9,29.05,30.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3587,CAUTION,30,19,True,False,332.33,334.0,350.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4760,CAUTION,30,19,True,False,264.67,266.0,283.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6218,CAUTION,30,19,True,False,38.01,38.2,40.32,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6725,CAUTION,30,19,True,False,373.62,375.5,394.28,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6840,CAUTION,30,19,True,False,69.55,69.9,74.86,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6996,CAUTION,30,19,True,False,181.59,182.5,195.83,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6517,CAUTION,29,19,True,False,60.4,60.7,63.74,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3548,CAUTION,27,19,True,False,101.49,102.0,110.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3556,CAUTION,27,19,True,False,48.01,48.25,51.34,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6683,CAUTION,27,19,True,False,1880.55,1890.0,1984.5,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3290,CAUTION,26,19,True,False,49.15,49.4,52.61,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6147,CAUTION,26,19,True,False,113.43,114.0,119.7,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3034,LONG,56,18,True,False,409.94,412.0,432.6,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4904,WATCH,53,18,True,False,95.32,95.8,100.59,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:53
2026-04-17,2026-04-16,6691,WATCH,48,18,True,False,654.71,658.0,690.9,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8016,WATCH,48,18,True,False,209.45,210.5,221.03,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3592,WATCH,40,18,True,False,231.34,232.5,244.12,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5299,CAUTION,35,18,True,False,81.49,81.9,86.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6515,CAUTION,44,17,True,False,9770.9,9820.0,10311.0,,,,NO_BROKER_DATA|scoring_version:v2|PERSIST_STABLE:53
2026-04-17,2026-04-16,6788,CAUTION,37,17,True,False,390.04,392.0,421.05,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6739,CAUTION,25,17,True,False,1567.12,1575.0,1706.25,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6196,WATCH,53,16,True,False,338.3,340.0,357.0,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2439,WATCH,50,16,True,False,88.46,88.9,93.35,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3088,CAUTION,42,16,True,False,94.82,95.3,100.06,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,4966,WATCH,42,16,True,False,552.23,555.0,582.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,8069,CAUTION,37,16,True,False,154.22,155.0,162.75,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,6117,CAUTION,36,16,True,False,80.79,81.2,85.89,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,5469,CAUTION,33,16,True,False,91.24,91.7,96.29,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,3356,CAUTION,28,16,True,False,53.13,53.4,56.07,,,,NO_BROKER_DATA|scoring_version:v2
2026-04-17,2026-04-16,2426,CAUTION,30,15,True,False,52.93,53.2,55.86,,,,NO_BROKER_DATA|scoring_version:v2
